index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,totals,weekday,Start_Lon_mean,Start_Lat_mean,End_Lon_mean,End_Lat_mean,Start_Lon_std,Start_Lat_std,End_Lon_std,End_Lat_std,Start_Lon_meanAM,Start_Lat_meanAM,End_Lon_meanAM,End_Lat_meanAM,Start_Lon_stdAM,Start_Lat_stdAM,End_Lon_stdAM,End_Lat_stdAM,Start_Lon_meanPM,Start_Lat_meanPM,End_Lon_meanPM,End_Lat_meanPM,Start_Lon_stdPM,Start_Lat_stdPM,End_Lon_stdPM,End_Lat_stdPM
2018-03-23,248.0,121.0,56.0,34.0,57.0,285.0,963.0,1918.0,3814.0,2907.0,1557.0,1557.0,1943.0,1979.0,2197.0,2274.0,2830.0,4225.0,3631.0,2364.0,1328.0,924.0,763.0,551.0,38526,4,-73.98339021593873,40.73764235401707,-73.98363731280794,40.73739692622195,0.0178947871153977,0.028706576238820565,0.01805173455003683,0.028368169104924845,-73.98164039496163,40.73779179640694,-73.98491398219352,40.73726926320773,0.017477291969397537,0.029953017646604695,0.017187757308262684,0.026476605306199264,-73.98466500590234,40.73739902004895,-73.9834049495685,40.73752849867002,0.017777788533619963,0.027463782614726442,0.018055684453429185,0.0287279236970073
2018-03-24,383.0,244.0,129.0,81.0,61.0,58.0,170.0,463.0,906.0,1489.0,1982.0,2470.0,2879.0,3116.0,3290.0,3218.0,3205.0,2820.0,2493.0,1741.0,1079.0,888.0,683.0,549.0,34397,5,-73.98192667471373,40.7365560556955,-73.98260615628773,40.735975003304496,0.019271983216396015,0.03168568115333684,0.01921046863248575,0.03130395800968126,-73.9803230782255,40.73626141036832,-73.98243181072948,40.73648237280162,0.019541481934211864,0.03304569694147133,0.018969946402190498,0.031409385832620096,-73.98299487681369,40.7356953472904,-73.98297286683379,40.73504873053844,0.019246334676409016,0.03108391572108788,0.019343815217148327,0.03106703191850368
2018-03-25,397.0,224.0,149.0,95.0,69.0,43.0,129.0,295.0,621.0,1187.0,1601.0,2016.0,2212.0,2325.0,2154.0,2081.0,2103.0,2077.0,1893.0,1411.0,912.0,710.0,528.0,330.0,25562,6,-73.98179943058084,40.73631598839238,-73.98208231285165,40.735882047052904,0.018959417573047286,0.03186860085139144,0.018943755961692593,0.031497154769131196,-73.98030559333363,40.738014925704476,-73.98179674998076,40.73775960445337,0.01944212649470061,0.033637353363157825,0.018793958668608373,0.03196274491861705,-73.98202253492305,40.73584570139446,-73.98178171708142,40.735575840260175,0.019053343938961936,0.03164653027373477,0.019382928801914324,0.0313837075177893
2018-03-26,151.0,80.0,40.0,23.0,52.0,321.0,1046.0,2155.0,4074.0,2889.0,1479.0,1376.0,1694.0,1843.0,1909.0,2155.0,2840.0,4743.0,4574.0,2823.0,1718.0,1085.0,808.0,417.0,40295,0,-73.98373973315567,40.737312813298956,-73.98380631343652,40.737188140026646,0.017898947433235432,0.02908691189070973,0.01795877916379199,0.028922346604469525,-73.98255330166737,40.73693173061359,-73.9859091600116,40.73628623822485,0.01761453047267134,0.02973867787363469,0.016989962086866064,0.02644247938309778,-73.98479742649104,40.73728631155117,-73.98312135334339,40.737687165308515,0.017823132597659812,0.028021053843296628,0.018246176310189446,0.029916750841503144
2018-03-27,178.0,93.0,62.0,41.0,77.0,368.0,1178.0,2530.0,4712.0,3224.0,1694.0,1539.0,1799.0,1863.0,1832.0,2015.0,2585.0,4298.0,4376.0,2844.0,1798.0,1151.0,714.0,383.0,41354,1,-73.98330692990203,40.73859918359168,-73.98363098450204,40.738293245699694,0.017805674116563322,0.037321222289802,0.01789025920575411,0.03695865100101609,-73.98182996246899,40.7382413638595,-73.98541939302713,40.73741957680968,0.017688349666617878,0.03014685558588855,0.01726990187611031,0.026493839613056465,-73.98462733237986,40.73800899962272,-73.98309572155034,40.73826163478178,0.017413211895882425,0.027748858519077692,0.017766613468631065,0.029195312495270322
2018-03-28,145.0,61.0,34.0,21.0,58.0,174.0,914.0,2119.0,4283.0,3242.0,1700.0,1545.0,1912.0,1924.0,1946.0,2196.0,2800.0,4712.0,4744.0,3076.0,1932.0,1389.0,1000.0,592.0,42519,2,-73.98349565629205,40.738128858679026,-73.98350987484157,40.73792455995315,0.01780861395754723,0.02862004317276854,0.017933626082467773,0.028478777817549133,-73.98212056882261,40.73753296348323,-73.9854848959999,40.73723438879739,0.017781718906955166,0.02954034323954631,0.017174171760833933,0.026329844504038132,-73.98477294824362,40.738111064237714,-73.98309873455916,40.738341217831916,0.017551408838966172,0.027307573873834586,0.01797437000528894,0.02900112665032819
2018-03-29,282.0,152.0,81.0,69.0,69.0,369.0,1271.0,2178.0,3739.0,2301.0,1019.0,1241.0,1653.0,1827.0,1992.0,2238.0,3018.0,4333.0,4139.0,2653.0,1764.0,1267.0,976.0,659.0,39290,3,-73.98331351434229,40.73804431867541,-73.98342534442675,40.737865199236886,0.017901173731548207,0.028799716202379394,0.018080184102788784,0.028607589458970083,-73.98149420792322,40.73551515887084,-73.98529220377765,40.7354566027313,0.01778872645906568,0.030349554463987863,0.017384721830729817,0.027290669395400802,-73.98467445874519,40.73822465937738,-73.98339563653985,40.73821044443913,0.017642689025557268,0.027665282578449756,0.017933096198204573,0.02889590879665573
2018-03-30,328.0,200.0,116.0,70.0,69.0,227.0,633.0,1260.0,2800.0,3013.0,1963.0,2173.0,2504.0,2692.0,2960.0,3165.0,1788.0,1718.0,2130.0,1582.0,1215.0,904.0,707.0,568.0,34785,4,-73.9829664255887,40.73763492624782,-73.98340191702161,40.73741672785606,0.018123331200041587,0.029426067657670054,0.01817406542338558,0.02889907363361695,-73.98196628365619,40.736173721174175,-73.98511059363442,40.7361469220126,0.01818172180247094,0.0300253529139583,0.01764147053221517,0.02723389561933368,-73.98367786413874,40.73638793106527,-73.98255410454509,40.7359227712888,0.018013605392146755,0.028079674923656327,0.01822737102693989,0.029030291440176877
2018-03-31,370.0,236.0,126.0,100.0,53.0,71.0,165.0,481.0,993.0,1796.0,2492.0,3460.0,3885.0,4168.0,4292.0,4268.0,3869.0,3333.0,2596.0,1776.0,1095.0,839.0,716.0,606.0,41786,5,-73.98183834656584,40.737096239080266,-73.98243201524129,40.73662910040881,0.019383109331797984,0.032482647506438304,0.019288640965221135,0.032174510403647966,-73.9804972131283,40.73879684916725,-73.98266523768372,40.73811671980601,0.019223438748109514,0.03321184841921734,0.018701452997708687,0.031633465315576446,-73.98266337086855,40.73710652532936,-73.98234253127336,40.737191185758,0.019458949537332727,0.03221650099127034,0.01943487960920856,0.03190591221928325
2018-04-01,366.0,252.0,145.0,91.0,65.0,53.0,119.0,345.0,742.0,1286.0,1970.0,2487.0,2730.0,3098.0,3187.0,3043.0,3053.0,2791.0,2453.0,1800.0,1179.0,882.0,606.0,405.0,33148,6,-73.98141017275933,40.73780442398984,-73.98174824147794,40.73719037319809,0.019313888834079695,0.032823982348917265,0.01928094786859405,0.03249469935558844,-73.97998238666833,40.73783233822453,-73.98142502127963,40.73846285825811,0.019794693802286295,0.0336015357407821,0.01963341460454448,0.0329714701048088,-73.98216641127199,40.737845882368376,-73.98202044498363,40.73723770663627,0.01935439822473011,0.032469900234825606,0.019513380227301157,0.032240740089551224
2018-04-02,183.0,122.0,57.0,23.0,46.0,125.0,214.0,227.0,376.0,454.0,402.0,602.0,796.0,1001.0,997.0,1303.0,1928.0,3405.0,3591.0,2417.0,1587.0,1034.0,648.0,524.0,22062,0,-73.984191291202,40.73668232297421,-73.98298180356433,40.7366722337814,0.017932030864036316,0.028518500280020658,0.01828497829172145,0.029530966835392632,-73.98334604482264,40.736174392278095,-73.98610223948407,40.73588666192088,0.01680175511113898,0.028997948821746774,0.016196761498259358,0.026988784746330166,-73.98476996760195,40.73676247649976,-73.98278042437816,40.73678556806151,0.017996686455067547,0.02798909673263529,0.018434473564176095,0.029707897266728598
2018-04-03,227.0,108.0,72.0,41.0,66.0,350.0,1193.0,2303.0,4312.0,3157.0,1466.0,783.0,509.0,488.0,571.0,608.0,922.0,1377.0,2129.0,1726.0,1309.0,1040.0,713.0,411.0,25881,1,-73.98292445652125,40.73735838339366,-73.98361779764805,40.73700033987649,0.017898619800168315,0.029044344328159034,0.01785080508257091,0.028160165340406468,-73.98148416926914,40.7374797364895,-73.98525183658096,40.73686851209421,0.018137124742953856,0.029999213216981263,0.017441032582453,0.026567531852717194,-73.98463384357504,40.73638844781278,-73.98297952447491,40.73647585080928,0.017287429138700107,0.027256423961387416,0.017861310077945867,0.028848567393137133
2018-04-04,221.0,114.0,93.0,38.0,61.0,301.0,912.0,1816.0,3413.0,2779.0,1508.0,1496.0,1611.0,776.0,1170.0,1675.0,2491.0,4439.0,4609.0,2919.0,1823.0,1230.0,793.0,465.0,36753,2,-73.98306251100826,40.73760830456041,-73.98318452525429,40.73751502688829,0.017785688264894225,0.0288556712564291,0.01804521385619049,0.0288364613000144,-73.98158692250541,40.73633132366041,-73.98530872550165,40.73646647835735,0.017875397110952904,0.02967494852062377,0.01742859252005998,0.02650330320385729,-73.98396033598301,40.738067418542194,-73.98254567322896,40.737970562031045,0.017506232518022156,0.027869373238225952,0.018143598833757622,0.029491987993438117
2018-04-05,208.0,110.0,61.0,27.0,55.0,310.0,994.0,2147.0,4022.0,3117.0,1629.0,1539.0,1865.0,1919.0,1950.0,2094.0,2520.0,4187.0,4294.0,2704.0,1579.0,1099.0,830.0,554.0,39814,3,-73.98297026604914,40.73830655967448,-73.98329849443657,40.73805852031266,0.01781765478007077,0.029125085659132837,0.017912899068666707,0.028758052846330696,-73.98139772581264,40.73663958662991,-73.98505988915372,40.736099800041664,0.01793296050821985,0.030686059349230042,0.017398020545830773,0.026991351562536743,-73.98428364151168,40.73823120253985,-73.98290426810031,40.73835408191856,0.017738346837261557,0.027509063194894757,0.018108820456596935,0.02896516750963835
2018-04-06,291.0,153.0,86.0,53.0,66.0,282.0,997.0,1873.0,1509.0,944.0,884.0,1177.0,1516.0,1887.0,2007.0,2336.0,3211.0,4590.0,4335.0,2721.0,1715.0,1259.0,992.0,740.0,35624,4,-73.98338563078693,40.738036582634955,-73.98304154593424,40.73774649652455,0.017852078874750755,0.028924741279013552,0.018084196953159864,0.029212220091896158,-73.98126916171242,40.73664481754877,-73.98384085984837,40.73653714020816,0.018209356624567647,0.029949358923287935,0.018162893223587696,0.027619610359966882,-73.98442845901756,40.73755234571148,-73.983147956219,40.737201944267575,0.017840130257553568,0.028572949267274095,0.018104031041646512,0.029919062584327295
2018-04-07,515.0,315.0,193.0,97.0,63.0,77.0,205.0,478.0,898.0,1538.0,1835.0,2387.0,2644.0,2678.0,2905.0,3114.0,2935.0,2785.0,2398.0,1848.0,1176.0,909.0,703.0,549.0,33245,5,-73.98163678295724,40.73602089908737,-73.98209092433115,40.73549932055981,0.018970045213308397,0.03177670488244882,0.018952939134812073,0.03139290517638088,-73.9807939312495,40.73745859376195,-73.98244072532495,40.73733864887178,0.01927230732411279,0.03253031208133603,0.0190251770134814,0.03064299277460927,-73.98228492037735,40.736369647890484,-73.98230571031242,40.73568487147774,0.01896924872237012,0.03144296418879592,0.018786341765870077,0.031231094560937252
2018-04-08,374.0,290.0,164.0,94.0,59.0,41.0,100.0,265.0,668.0,1165.0,1655.0,2182.0,2664.0,2683.0,2715.0,2730.0,2483.0,2130.0,1922.0,1539.0,924.0,706.0,527.0,330.0,28410,6,-73.98128421513572,40.73610261251928,-73.98164933456992,40.735705888927036,0.019114646668219788,0.03264227447900525,0.01911001959053533,0.03233495030664489,-73.98001825375708,40.73805032940925,-73.98125278396051,40.73845381077179,0.019045026395061594,0.03353746469664527,0.018849921240012186,0.03204961717828734,-73.981818308279,40.73583515139657,-73.98149543369254,40.73541225494109,0.0191948847579812,0.03209542496950373,0.01916613668356264,0.032067768749300625
2018-04-09,161.0,78.0,51.0,33.0,45.0,305.0,1082.0,2389.0,4233.0,2953.0,1490.0,1410.0,1719.0,1782.0,1927.0,2121.0,2734.0,4614.0,4375.0,2816.0,1833.0,1199.0,761.0,398.0,40509,0,-73.98311666744071,40.738153079940005,-73.98321688141212,40.737901559530584,0.018000153153957102,0.02958248423490483,0.018174763120237494,0.029403735354671272,-73.98178499624379,40.73750988227848,-73.98513943761493,40.73677340019663,0.017857978629545062,0.03062722101627759,0.017320839780996782,0.027265974566303062,-73.98431689201423,40.738093961875414,-73.98259563264423,40.73832195878003,0.01794285985043924,0.02829960818460475,0.018527751896661594,0.02996996880592232
2018-04-10,185.0,99.0,29.0,17.0,44.0,274.0,1083.0,2331.0,4149.0,3173.0,1661.0,1538.0,1792.0,1798.0,2018.0,2189.0,2898.0,4885.0,5059.0,3148.0,1946.0,1339.0,893.0,503.0,43051,1,-73.98311366288902,40.73832275645201,-73.98318565363766,40.73819882004694,0.01792900990321632,0.029203642177819233,0.018050012007531393,0.028996497277337274,-73.9818431667287,40.73762258940914,-73.98506425340517,40.73703546805995,0.01766591140395986,0.030386351734013377,0.017221432087568465,0.027049451426753548,-73.98397016618074,40.73834128322396,-73.9826132179616,40.738554224068494,0.017879021332340407,0.028192154006409016,0.018319016395064152,0.029716713936444754
2018-04-11,268.0,101.0,46.0,36.0,46.0,374.0,1387.0,2990.0,5206.0,3631.0,1948.0,1793.0,2084.0,2216.0,2319.0,2463.0,3017.0,5023.0,5239.0,3258.0,1989.0,1462.0,1089.0,627.0,48612,2,-73.9829787390216,40.73853759999404,-73.98324221734264,40.73826739476543,0.0181206967170421,0.0295804803505261,0.01820123106040544,0.029168221808554787,-73.98151094271338,40.73728928905424,-73.98524051468364,40.73654404966766,0.018082367836724976,0.031166161412629168,0.017494264129540617,0.027151544820362083,-73.98431086164668,40.73867230174923,-73.98264272892933,40.7390151322934,0.017851743493426695,0.028072494995018307,0.018374643467819876,0.0298496552213498
2018-04-12,249.0,99.0,70.0,41.0,53.0,393.0,1423.0,3117.0,5540.0,3950.0,2107.0,2019.0,2427.0,2478.0,2554.0,2670.0,3364.0,5373.0,5529.0,3698.0,2407.0,1668.0,1164.0,775.0,53168,3,-73.9829144637085,40.738517435342125,-73.98325483048505,40.73821374409678,0.018221904243331012,0.02968369424027473,0.018312383181615325,0.02935093342257658,-73.98100317970149,40.73700704599543,-73.98496079498442,40.73636430786226,0.018470198341525107,0.03155138948366638,0.017775080973236088,0.027701557392465676,-73.98430457110074,40.73883609382163,-73.98267647506007,40.73904373570676,0.01796366634575758,0.02797672145756258,0.018466939027167784,0.029847654232987672
2018-04-13,452.0,227.0,118.0,86.0,79.0,435.0,1441.0,3067.0,5537.0,4281.0,2476.0,2476.0,3020.0,3269.0,3554.0,3936.0,5180.0,7083.0,6127.0,3980.0,2424.0,1672.0,1429.0,1156.0,63505,4,-73.98342824579326,40.73828437693534,-73.9836366086285,40.737814013957696,0.018510964308751772,0.03000695991328919,0.018655906606971022,0.029752120138237314,-73.98127368288071,40.737959766713,-73.9851659207146,40.736922608726864,0.018258973657799136,0.03128819647752287,0.017641146505365236,0.02728802784269048,-73.9848493881312,40.73803020886129,-73.98342204035639,40.73795744669664,0.018466007460312083,0.02888182664017437,0.018980481654203653,0.030499544596027543
2018-04-14,842.0,459.0,285.0,144.0,111.0,112.0,341.0,821.0,1697.0,2744.0,3818.0,4945.0,5947.0,6263.0,6140.0,6025.0,5843.0,5276.0,4107.0,2499.0,1532.0,1100.0,856.0,689.0,62596,5,-73.98142115285563,40.735804069527674,-73.98197709798598,40.735012970153406,0.02003220621163393,0.033239397961034235,0.019950566333179653,0.03301981992517693,-73.9802061493822,40.73700476366512,-73.98287086884768,40.736149886977344,0.020184428652015828,0.033609924211267274,0.01955069674104028,0.03236587008290605,-73.98221150910581,40.73581391494083,-73.98196983591338,40.735441974764804,0.01963085650963564,0.03329939388933875,0.0198797566624713,0.03263604640085222
2018-04-15,444.0,273.0,154.0,96.0,66.0,44.0,149.0,364.0,764.0,1184.0,1674.0,1927.0,2174.0,2131.0,2043.0,1943.0,1871.0,1517.0,764.0,279.0,162.0,192.0,130.0,96.0,20441,6,-73.98131439116723,40.73515399457385,-73.98180934948655,40.735017303882685,0.01915044776496857,0.03165708323253445,0.019012702397168017,0.03125208098190944,-73.97932256486686,40.73758447856023,-73.98095288451499,40.73782957735072,0.019436868507491812,0.033918977982342134,0.019347215003453506,0.03271038026214081,-73.98178851256975,40.73528841071342,-73.98172058551536,40.73496056884478,0.018974798118600887,0.030760077389715562,0.019038636674556294,0.03068795826458852
2018-04-16,66.0,15.0,6.0,6.0,14.0,64.0,161.0,331.0,362.0,201.0,165.0,356.0,810.0,1245.0,1676.0,2110.0,2690.0,4455.0,4379.0,2871.0,1837.0,1245.0,758.0,465.0,26288,0,-73.98321113360103,40.73759381590858,-73.98204318190194,40.73740323066197,0.018239723790072687,0.029580888630931987,0.018720224833154442,0.03054151154980777,-73.97999354327877,40.73455020501594,-73.98390981905308,40.7355101176129,0.01789238549773727,0.031488639086217886,0.017745796155675553,0.029213308102455496,-73.98406168527262,40.737700781170545,-73.98196722131303,40.73772087228015,0.018177783160851224,0.029077003238088883,0.01875598950532544,0.03070792203981167
2018-04-17,196.0,109.0,74.0,45.0,92.0,391.0,1296.0,2933.0,4926.0,3491.0,1969.0,1795.0,1986.0,2001.0,1977.0,2137.0,2758.0,4701.0,4494.0,2929.0,1882.0,1173.0,888.0,446.0,44689,1,-73.9825734769479,40.73865901267976,-73.98301868793,40.73827005109685,0.01798607004755715,0.02947139790722514,0.018069168839287164,0.029007848427748992,-73.98113354370645,40.73819662662776,-73.98477166108478,40.737233757762056,0.018127628931194965,0.031067916612817013,0.0176584093807249,0.027524991026261054,-73.98367725974411,40.73873851621422,-73.98228014202022,40.738846192722264,0.01786213876700356,0.02813779370746071,0.01827916984612873,0.029735791729108278
2018-04-18,210.0,89.0,81.0,38.0,58.0,374.0,1302.0,2811.0,4945.0,3582.0,2063.0,1857.0,2140.0,2269.0,2477.0,2616.0,3328.0,5757.0,5694.0,3600.0,2352.0,1565.0,1215.0,687.0,51110,2,-73.98300609960567,40.73829093549408,-73.9831272553752,40.73796229129365,0.01816432257737426,0.029717945213793884,0.01827988048580319,0.029529678713980954,-73.98114619153796,40.73810674499944,-73.98481311365377,40.737545969079115,0.017979103584003845,0.0309238823918131,0.017442812211895867,0.027478594860333872,-73.98440537369068,40.738021850904396,-73.98270260744448,40.738248196496066,0.01806418493869244,0.02835464322535371,0.018532899233088828,0.030069159556192035
2018-04-19,312.0,163.0,78.0,45.0,56.0,282.0,864.0,1871.0,4527.0,3553.0,1848.0,1319.0,1623.0,1073.0,657.0,1235.0,2403.0,4351.0,4562.0,3013.0,1799.0,1189.0,891.0,584.0,38298,3,-73.98304032216461,40.73754755438855,-73.98319125505095,40.7374130004129,0.018033456447296252,0.029116349116324273,0.01820925502243296,0.028944926794641106,-73.98150266228853,40.73678096646773,-73.98499699350414,40.736590921332755,0.018101892450261656,0.030521982296868665,0.017573918410576702,0.027072297098909258,-73.9845344941376,40.737896565478884,-73.98309672490501,40.737917439628525,0.017642566028934395,0.02759729897083921,0.018094227700723692,0.029346973580403245
2018-04-20,282.0,159.0,64.0,44.0,54.0,323.0,1125.0,2454.0,4381.0,3288.0,1985.0,2043.0,2388.0,2603.0,2752.0,2839.0,3756.0,5290.0,4372.0,2793.0,1567.0,1056.0,803.0,630.0,47051,4,-73.98279544188439,40.738102017311334,-73.98317877284079,40.73778611981685,0.01825216462744158,0.029865707546334587,0.018352854999608877,0.029454353588173315,-73.98092209461902,40.73746235619659,-73.98457003066167,40.736602773490276,0.018135780516338563,0.03148088617413066,0.017827720268360547,0.02764662191442409,-73.98417580384856,40.73768201354667,-73.98288295032937,40.737665940479715,0.017958532931521005,0.028290887655526467,0.018480260510232768,0.0297045900489569
2018-04-21,466.0,312.0,171.0,100.0,78.0,90.0,298.0,728.0,1384.0,2403.0,3504.0,4332.0,5414.0,6063.0,6394.0,6132.0,5988.0,5606.0,4791.0,3428.0,2180.0,1530.0,1228.0,975.0,63595,5,-73.98134789066219,40.736972840718195,-73.981871843262,40.73640698049476,0.019921247671882955,0.032584440532476514,0.019936350302405623,0.032287018085171135,-73.97975503197048,40.73776585075068,-73.98172046674706,40.737147094818674,0.019748673729809273,0.033454834731516815,0.019480532703021705,0.03201213009355233,-73.98230027235296,40.73625911512007,-73.98197130747401,40.73588738582677,0.019829350115791625,0.032489945449883983,0.02010139326603838,0.03224456638134537
2018-04-22,653.0,399.0,234.0,138.0,84.0,75.0,204.0,595.0,1007.0,2029.0,3134.0,3930.0,4656.0,5183.0,5489.0,5513.0,5325.0,4793.0,3948.0,2756.0,1698.0,1173.0,765.0,501.0,54282,6,-73.98119001106843,40.7367459873343,-73.98161467186202,40.736102104778986,0.020030065415975285,0.033484514380436814,0.019963398364337852,0.03318162433030038,-73.97891892848035,40.739280717147714,-73.98087745226192,40.73925182763123,0.01941465515812224,0.03421260483285263,0.019364393109329695,0.03272962703189142,-73.9822965076595,40.73644379169429,-73.98197634696874,40.73589187158603,0.01985990254212446,0.033235248108284605,0.0200872806530004,0.03265234361726125
2018-04-23,257.0,132.0,64.0,35.0,59.0,409.0,1414.0,3254.0,5708.0,3854.0,2245.0,2256.0,2673.0,2689.0,2937.0,3145.0,3875.0,6708.0,6614.0,3974.0,2359.0,1578.0,977.0,550.0,57766,0,-73.98328950643501,40.73894601345412,-73.98326724786492,40.73867601312612,0.018512847214583725,0.029852445498974364,0.018621597516404412,0.02962228202577859,-73.98155177380808,40.73900155331827,-73.98569586762483,40.737738701330386,0.01838036729768165,0.031301999831442946,0.017454777597450555,0.02690506773234314,-73.98481098523992,40.73836603258124,-73.98250867423549,40.73892714701486,0.018430693706976604,0.028312292567215725,0.019080318358350216,0.03055757791412435
2018-04-24,315.0,165.0,76.0,47.0,62.0,426.0,1697.0,3636.0,6473.0,4417.0,2482.0,2332.0,2659.0,2794.0,2793.0,3005.0,3838.0,6456.0,6270.0,3855.0,2423.0,1513.0,612.0,181.0,58527,1,-73.98307690134638,40.73903641645502,-73.98346389765268,40.73869493013445,0.018353139917866225,0.029642359063097718,0.018375564996441655,0.029154832184237253,-73.98124145001941,40.73827239608561,-73.98555685774821,40.73698520682347,0.018545343737754627,0.03146037242620318,0.017790716000828034,0.027199905328696945,-73.98467294374095,40.7387480508057,-73.98265708359763,40.73899943558097,0.018029219057855348,0.027905719678398163,0.01869422157482863,0.029895215692734876
2018-04-25,124.0,57.0,35.0,21.0,28.0,167.0,288.0,380.0,1384.0,2390.0,1327.0,1182.0,1475.0,1283.0,1120.0,1400.0,1890.0,4015.0,4316.0,3045.0,2022.0,1462.0,1100.0,702.0,31213,2,-73.98353588131901,40.73527398192961,-73.98300468311868,40.73553708973215,0.018209717157527384,0.029236824472473513,0.018432246902732784,0.029730375231811455,-73.98168794943182,40.73250065608696,-73.98501357566414,40.73362109327091,0.017848414766750104,0.029485566070115404,0.017422542285707863,0.027195988430922306,-73.98484832693298,40.73588347761577,-73.98290325632375,40.73623736596345,0.018050946895369614,0.028440019867549658,0.018357556884975694,0.030037877388114854
2018-04-26,214.0,76.0,87.0,58.0,61.0,411.0,1574.0,3588.0,6130.0,4413.0,2704.0,2591.0,3054.0,3100.0,3243.0,3681.0,4436.0,7032.0,7209.0,4813.0,2901.0,2172.0,1546.0,982.0,66076,3,-73.98314340147135,40.738736972245725,-73.98332558895395,40.73824603969846,0.018486665180721104,0.0299334243441064,0.018632214514462016,0.029626630016649367,-73.9809958583471,40.73769819610175,-73.98524492716709,40.73660499835889,0.01846615853933848,0.03178275893347217,0.017846861240884304,0.02746987187672133,-73.9847419679852,40.73870951381199,-73.98284376968857,40.73866836016925,0.018193531576541088,0.028352428034045248,0.018869485767447177,0.030097298861047814
2018-04-27,538.0,270.0,140.0,62.0,90.0,395.0,1385.0,3039.0,2983.0,1906.0,1327.0,775.0,1653.0,1906.0,2279.0,2297.0,2755.0,4101.0,3649.0,2669.0,1666.0,1284.0,1100.0,884.0,39153,4,-73.9829613419499,40.7377836634546,-73.98314887053199,40.73745807830973,0.01826834633488892,0.02938903722152281,0.01838760948927384,0.029241928752332683,-73.97989885803116,40.736946279448546,-73.98329791168268,40.73620135862543,0.018645290255565185,0.03197429899862201,0.01834058928113859,0.0289966391417902,-73.98517057650756,40.73791131473003,-73.98372895434386,40.737799902930334,0.0174387942461205,0.02696168367071471,0.017998595866606577,0.02863971390436509
2018-04-28,582.0,423.0,215.0,133.0,91.0,98.0,302.0,771.0,1501.0,2500.0,3313.0,4269.0,5044.0,5593.0,5722.0,5786.0,5678.0,4716.0,4100.0,2928.0,1213.0,814.0,495.0,457.0,56744,5,-73.98112254844862,40.73560894391221,-73.98186566662396,40.73485358480896,0.01990169463698418,0.033243520419534614,0.019852609606834357,0.03283754849937562,-73.97985183704797,40.73709460838451,-73.98177249275143,40.736453102656625,0.02003327141617301,0.03393184806184503,0.01981279755208039,0.03274698876896896,-73.98199680044222,40.7350150223759,-73.98223610504976,40.73439516488983,0.01972100079768786,0.03314456878504028,0.019865921363834575,0.032561536055951426
2018-04-29,309.0,213.0,93.0,87.0,72.0,61.0,116.0,449.0,1135.0,1831.0,2805.0,3666.0,4256.0,4459.0,4439.0,4126.0,4195.0,3468.0,3022.0,2341.0,1501.0,996.0,732.0,464.0,44836,6,-73.98081718734991,40.736502100495926,-73.98134960711846,40.73582841875985,0.019408602077828328,0.03340833417131779,0.01931574941056802,0.033031462417690234,-73.97857909665709,40.739910028669826,-73.9804610768566,40.739993498864926,0.019291074359727454,0.03430629109627654,0.018898089501828263,0.0331315614700222,-73.98154180476499,40.73614239967047,-73.98144334251391,40.73570389578253,0.01912128081503489,0.032567420349456054,0.01920858241156804,0.031980801952594236
2018-04-30,220.0,105.0,60.0,34.0,55.0,373.0,1388.0,3099.0,5405.0,3744.0,1982.0,1474.0,1814.0,1834.0,1875.0,1702.0,2259.0,2722.0,3231.0,2850.0,1975.0,1394.0,978.0,501.0,41074,0,-73.98215720025887,40.739032588259995,-73.98284000325013,40.73848644812873,0.01816228693848223,0.038144238304695155,0.01826510571856408,0.03747551146050349,-73.98167044174619,40.73822923088373,-73.98534584274611,40.73704655329627,0.017920846453684094,0.03136492949949726,0.01734821476452833,0.0272530533924182,-73.98266477791911,40.740642267624246,-73.98147911141923,40.740541048838736,0.018464439522009907,0.053431491015777766,0.01886124764110023,0.054198508448585
